track_id,title,artist,genre,release_year,album,lyrics,tempo,energy,danceability,valence,acousticness,instrumentalness,loudness,speechiness,liveness,popularity,key,mode,time_signature,duration,language,mood,activity,weather_mood,keywords
MUSIC_02694,Beyond Day,SZA,Blues,2001,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",79,0.307,0.215,0.262,0.169,0.236,-0.4,0.234,0.416,9,8,1,4,243,Korean,dramatic,working,sunny_day,"dramatic,working,sunny_day,blues"
MUSIC_02695,Beyond Night,Ed Sheeran,Pop,2015,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",111,0.762,0.31,0.882,0.23,0.514,-4.8,0.81,0.744,54,9,1,4,145,Korean,aggressive,walking,sunny_day,"aggressive,walking,sunny_day,pop"
MUSIC_02696,The Day,Billie Eilish,Indie,2025,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",110,0.194,0.021,0.891,0.435,0.723,-12.6,0.235,0.179,12,3,1,3,264,Korean,euphoric,showering,sunny_day,"euphoric,showering,sunny_day,indie"
MUSIC_02697,In Day,Maroon 5,Latin,1988,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",63,0.506,0.542,0.627,0.183,0.025,-14.7,0.71,0.185,100,7,0,7,279,Korean,playful,workout,snowy_day,"playful,workout,snowy_day,latin"
MUSIC_02698,Tears Tonight,The Weeknd,Pop,1962,Tears Tonight - Album,"Tears falling like rain, memories remain, walking through the pain alone again",128,0.755,0.744,0.389,0.875,0.786,-18.2,0.096,0.391,14,1,1,7,281,Korean,sad,working,snowy_day,"sad,working,snowy_day,pop"
MUSIC_02699,The Night,Imagine Dragons,Folk,1999,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",69,0.307,0.248,0.364,0.632,0.737,-6.9,0.51,0.185,4,10,1,6,315,Japanese,intense,cleaning,stormy_night,"intense,cleaning,stormy_night,folk"
MUSIC_02700,In Day,Lana Del Rey,Ambient,1989,In Day - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",128,0.438,0.13,0.897,0.985,0.012,-4.5,0.528,0.204,80,10,0,5,143,Korean,romantic,working,sunny_day,"romantic,working,sunny_day,ambient"
MUSIC_02701,Through Dream,Bruno Mars,K-Pop,1945,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",178,0.793,0.343,0.488,0.701,0.866,-4.8,0.791,0.855,63,10,1,4,217,English,angry,cooking,sunny_day,"angry,cooking,sunny_day,k-pop"
MUSIC_02702,In Day,Olivia Rodrigo,Rock,1957,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",137,0.976,0.956,0.642,0.348,0.529,-9.7,0.57,0.551,89,2,1,3,315,Japanese,angry,driving,stormy_night,"angry,driving,stormy_night,rock"
MUSIC_02703,Through Day,Billie Eilish,Alternative,1950,Through Day - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",179,0.312,0.504,0.718,0.015,0.912,-12.1,0.183,0.684,87,1,1,4,214,Spanish,romantic,gaming,stormy_night,"romantic,gaming,stormy_night,alternative"
MUSIC_02704,Smile Days,Kendrick Lamar,Hip-Hop,2000,Smile Days - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",147,0.463,0.633,0.28,0.719,0.146,-3.8,0.264,0.584,21,6,0,7,207,Korean,happy,relaxing,stormy_night,"happy,relaxing,stormy_night,hip-hop"
MUSIC_02705,Through Night,Harry Styles,R&B,1978,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",159,0.506,0.444,0.987,0.338,0.703,-11.6,0.84,0.321,20,3,0,4,121,Japanese,hopeful,showering,stormy_night,"hopeful,showering,stormy_night,r&b"
MUSIC_02706,Beyond Moment,Lana Del Rey,K-Pop,2016,Beyond Moment - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",138,0.112,0.547,0.736,0.543,0.387,-6.3,0.288,0.922,27,9,1,3,247,French,romantic,driving,foggy_morning,"romantic,driving,foggy_morning,k-pop"
MUSIC_02707,Beyond Night,Dua Lipa,R&B,2008,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",67,0.385,0.029,0.841,0.094,0.387,-15.3,0.646,0.817,31,3,1,3,304,Korean,peaceful,cooking,sunny_day,"peaceful,cooking,sunny_day,r&b"
MUSIC_02708,The Night,Post Malone,Hip-Hop,1958,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",105,0.752,0.678,0.872,0.331,0.778,-16.7,0.312,0.829,45,1,0,5,205,French,calm,workout,snowy_day,"calm,workout,snowy_day,hip-hop"
MUSIC_02709,Through Moment,Kendrick Lamar,Alternative,1985,Through Moment - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",73,0.329,0.273,0.309,0.705,0.972,-12.0,0.647,0.773,84,10,0,3,205,Japanese,romantic,showering,snowy_day,"romantic,showering,snowy_day,alternative"
MUSIC_02710,Through Night,Adele,Classical,1985,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",139,0.298,0.548,0.948,0.298,0.718,-14.9,0.506,0.364,28,4,1,6,252,Korean,contemplative,workout,sunny_day,"contemplative,workout,sunny_day,classical"
MUSIC_02711,Through Dream,Taylor Swift,R&B,1954,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",113,0.102,0.795,0.012,0.652,0.368,-16.8,0.029,0.142,75,5,1,5,134,Korean,peaceful,working,snowy_day,"peaceful,working,snowy_day,r&b"
MUSIC_02712,Bright Days,The Weeknd,Blues,1967,Bright Days - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",108,0.48,0.378,0.17,0.473,0.222,-0.6,0.27,0.588,29,9,1,3,204,Korean,happy,driving,stormy_night,"happy,driving,stormy_night,blues"
MUSIC_02713,Beyond Dream,Ariana Grande,Funk,1961,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",131,0.319,0.873,0.693,0.34,0.371,-16.6,0.635,0.269,52,4,0,3,196,French,aggressive,meditation,stormy_night,"aggressive,meditation,stormy_night,funk"
MUSIC_02714,Beyond Day,Post Malone,Hip-Hop,2002,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",155,0.98,0.246,0.034,0.35,0.642,-19.1,0.507,0.519,32,4,0,3,260,Korean,nostalgic,sleeping,rainy_day,"nostalgic,sleeping,rainy_day,hip-hop"
MUSIC_02715,The Moment,OneRepublic,Reggae,1962,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",146,0.773,0.859,0.093,0.507,0.488,-6.0,0.551,0.302,64,4,0,4,266,English,nostalgic,cleaning,rainy_day,"nostalgic,cleaning,rainy_day,reggae"
MUSIC_02716,In Dream,The Weeknd,Electronic,2004,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",107,0.398,0.786,0.642,0.881,0.992,-19.5,0.817,0.455,96,5,1,7,164,French,dramatic,driving,snowy_day,"dramatic,driving,snowy_day,electronic"
MUSIC_02717,The Night,Dua Lipa,Electronic,1957,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",159,0.197,0.205,0.535,0.712,0.301,-14.3,0.648,0.17,19,8,1,4,182,English,angry,sleeping,sunny_day,"angry,sleeping,sunny_day,electronic"
MUSIC_02718,The Day,Harry Styles,World,1961,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",127,0.449,0.666,0.651,0.271,0.423,-8.5,0.553,0.365,21,11,1,3,326,French,mysterious,driving,stormy_night,"mysterious,driving,stormy_night,world"
MUSIC_02719,Beyond Dream,Bad Bunny,Pop,1971,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",114,0.777,0.655,0.611,0.91,0.536,-3.5,0.163,0.431,4,1,0,4,299,English,calm,gaming,snowy_day,"calm,gaming,snowy_day,pop"
MUSIC_02720,Fire Storm,Bad Bunny,Metal,1998,Fire Storm - Album,"Through the journey of life, we find our way, in every moment, in every day",159,0.636,0.624,0.589,0.032,0.95,-9.1,0.444,0.791,45,8,1,6,243,French,energetic,cleaning,stormy_night,"energetic,cleaning,stormy_night,metal"
MUSIC_02721,Fire Rush,Adele,Punk,1987,Fire Rush - Album,"Through the journey of life, we find our way, in every moment, in every day",96,0.361,0.317,0.103,0.045,0.404,-11.2,0.204,0.17,87,6,1,5,307,English,energetic,study,stormy_night,"energetic,study,stormy_night,punk"
MUSIC_02722,Fire Rush,OneRepublic,Pop,1992,Fire Rush - Album,"Through the journey of life, we find our way, in every moment, in every day",146,0.768,0.827,0.475,0.865,0.97,-2.1,0.348,0.933,62,11,0,3,126,Korean,energetic,study,sunny_day,"energetic,study,sunny_day,pop"
MUSIC_02723,Beyond Moment,Ed Sheeran,R&B,2017,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",136,0.231,0.269,0.933,0.357,0.693,-6.9,0.045,0.878,94,4,0,6,324,Korean,peaceful,cleaning,snowy_day,"peaceful,cleaning,snowy_day,r&b"
MUSIC_02724,Through Moment,Post Malone,Folk,1954,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",147,0.071,0.96,0.169,0.547,0.274,-17.1,0.375,0.219,55,5,0,5,218,French,euphoric,walking,sunny_day,"euphoric,walking,sunny_day,folk"
MUSIC_02725,Energy Pulse,OneRepublic,Reggae,1955,Energy Pulse - Album,"Through the journey of life, we find our way, in every moment, in every day",149,0.656,0.605,0.443,0.502,0.124,-6.9,0.251,0.447,17,3,0,6,262,Japanese,energetic,gaming,snowy_day,"energetic,gaming,snowy_day,reggae"
MUSIC_02726,Smile Times,Bruno Mars,Country,1986,Smile Times - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",134,0.329,0.549,0.909,0.144,0.231,-0.2,0.866,0.158,43,10,1,7,208,French,happy,driving,foggy_morning,"happy,driving,foggy_morning,country"
MUSIC_02727,Beyond Moment,Ed Sheeran,World,1956,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",64,0.436,0.876,0.276,0.427,0.522,-19.9,0.828,0.152,80,6,0,3,235,Japanese,calm,party,rainy_day,"calm,party,rainy_day,world"
MUSIC_02728,In Moment,Billie Eilish,Country,1958,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",81,0.143,0.542,0.058,0.329,0.505,-7.0,0.624,0.688,42,10,0,3,196,French,nostalgic,relaxing,sunny_day,"nostalgic,relaxing,sunny_day,country"
MUSIC_02729,The Night,Bad Bunny,Jazz,1985,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",62,0.803,0.065,0.225,0.019,0.154,-14.7,0.725,0.342,29,2,1,5,246,Spanish,uplifting,sleeping,foggy_morning,"uplifting,sleeping,foggy_morning,jazz"
MUSIC_02730,Through Moment,Billie Eilish,K-Pop,2006,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",145,0.513,0.292,0.497,0.071,0.698,-7.2,0.896,0.405,69,10,0,3,243,Korean,uplifting,working,sunny_day,"uplifting,working,sunny_day,k-pop"
MUSIC_02731,Energy Rush,Ariana Grande,Latin,2019,Energy Rush - Album,"Through the journey of life, we find our way, in every moment, in every day",175,0.075,0.629,0.658,0.364,0.047,-2.6,0.775,0.857,19,1,1,6,275,English,energetic,driving,rainy_day,"energetic,driving,rainy_day,latin"
MUSIC_02732,In Day,Olivia Rodrigo,Alternative,2018,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",110,0.649,0.32,0.926,0.222,0.142,-8.9,0.555,0.698,12,9,1,5,245,English,mysterious,study,sunny_day,"mysterious,study,sunny_day,alternative"
MUSIC_02733,Through Day,Billie Eilish,Jazz,1950,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",130,0.282,0.075,0.654,0.887,0.443,-6.3,0.072,0.7,40,10,1,3,224,Korean,contemplative,walking,snowy_day,"contemplative,walking,snowy_day,jazz"
MUSIC_02734,Beyond Day,Taylor Swift,Blues,1974,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",96,0.796,0.577,0.71,0.725,0.345,-18.3,0.21,0.258,23,11,0,6,217,English,euphoric,reading,stormy_night,"euphoric,reading,stormy_night,blues"
MUSIC_02735,Beyond Moment,Bad Bunny,Rock,1986,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",106,0.038,0.311,0.175,0.161,0.584,-19.3,0.45,0.92,53,6,0,7,249,Korean,mysterious,walking,sunny_day,"mysterious,walking,sunny_day,rock"
MUSIC_02736,In Dream,Post Malone,Hip-Hop,1996,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",114,0.019,0.455,0.143,0.167,0.169,-5.2,0.416,0.893,28,10,1,5,144,English,mysterious,relaxing,sunny_day,"mysterious,relaxing,sunny_day,hip-hop"
MUSIC_02737,Beyond Night,Bad Bunny,Ambient,1965,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",136,0.0,0.545,0.818,0.861,0.182,-1.5,0.424,0.126,81,1,1,4,236,English,dreamy,gaming,rainy_day,"dreamy,gaming,rainy_day,ambient"
MUSIC_02738,The Moment,Billie Eilish,Country,1962,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",98,0.2,0.818,0.67,0.295,0.961,-0.3,0.58,0.773,25,3,1,4,166,Japanese,peaceful,sleeping,snowy_day,"peaceful,sleeping,snowy_day,country"
MUSIC_02739,The Moment,Post Malone,R&B,2011,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",102,0.77,0.208,0.011,0.108,0.494,-11.1,0.559,0.89,15,0,0,7,280,Spanish,playful,meditation,snowy_day,"playful,meditation,snowy_day,r&b"
MUSIC_02740,Beyond Dream,Post Malone,Jazz,1984,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",98,0.312,0.46,0.535,0.519,0.506,-16.0,0.027,0.954,76,11,0,6,127,Spanish,playful,driving,rainy_day,"playful,driving,rainy_day,jazz"
MUSIC_02741,In Moment,Coldplay,Rock,1956,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",155,0.274,0.899,0.026,0.107,0.334,-10.6,0.58,0.931,84,8,0,3,265,French,nostalgic,gaming,rainy_day,"nostalgic,gaming,rainy_day,rock"
MUSIC_02742,In Day,Ariana Grande,R&B,1983,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",140,0.847,0.764,0.406,0.437,0.755,-11.9,0.611,0.229,86,1,0,4,167,French,euphoric,gaming,rainy_day,"euphoric,gaming,rainy_day,r&b"
MUSIC_02743,Bright Times,Bad Bunny,World,1960,Bright Times - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",163,0.497,0.714,0.401,0.357,0.779,-2.6,0.742,0.94,66,9,1,4,268,Korean,happy,showering,snowy_day,"happy,showering,snowy_day,world"
MUSIC_02744,In Day,Ed Sheeran,Blues,1993,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",93,0.848,0.887,0.625,0.98,0.152,-13.4,0.088,0.117,81,9,1,6,327,Korean,intense,sleeping,foggy_morning,"intense,sleeping,foggy_morning,blues"
MUSIC_02745,The Dream,Maroon 5,Classical,2014,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",74,0.09,0.337,0.378,0.406,0.157,-7.1,0.875,0.317,33,7,0,5,338,Spanish,calm,gaming,sunny_day,"calm,gaming,sunny_day,classical"
MUSIC_02746,Beyond Moment,Kendrick Lamar,Ambient,1971,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",120,0.767,0.774,0.511,0.914,0.463,-16.6,0.53,0.806,34,10,1,7,132,Korean,dreamy,reading,foggy_morning,"dreamy,reading,foggy_morning,ambient"
MUSIC_02747,Through Dream,Ed Sheeran,Electronic,1959,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",129,0.118,0.04,0.573,0.944,0.988,-13.0,0.62,0.867,98,4,0,7,224,English,uplifting,relaxing,sunny_day,"uplifting,relaxing,sunny_day,electronic"
MUSIC_02748,Through Moment,Ariana Grande,Ambient,1969,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",100,0.695,0.515,0.61,0.404,0.012,-17.3,0.924,0.197,64,6,1,4,330,Korean,contemplative,walking,stormy_night,"contemplative,walking,stormy_night,ambient"
MUSIC_02749,Energy Rush,Harry Styles,Metal,1942,Energy Rush - Album,"Through the journey of life, we find our way, in every moment, in every day",156,0.892,0.813,0.962,0.748,0.272,-13.5,0.139,0.903,84,2,0,3,162,Spanish,energetic,cooking,foggy_morning,"energetic,cooking,foggy_morning,metal"
MUSIC_02750,Smile Moments,Adele,Reggae,1956,Smile Moments - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",116,0.882,0.006,0.57,0.29,0.169,-2.3,0.022,0.703,33,11,0,7,307,French,happy,party,sunny_day,"happy,party,sunny_day,reggae"
MUSIC_02751,In Dream,Harry Styles,R&B,2012,In Dream - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",139,0.45,0.912,0.775,0.114,0.188,-2.5,0.059,0.161,14,2,1,6,355,French,romantic,workout,snowy_day,"romantic,workout,snowy_day,r&b"
MUSIC_02752,Beyond Night,Billie Eilish,Punk,2016,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",82,0.369,0.077,0.582,0.825,0.102,-18.9,0.78,0.031,75,6,0,7,192,English,hopeful,meditation,snowy_day,"hopeful,meditation,snowy_day,punk"
MUSIC_02753,Through Night,Post Malone,Funk,1961,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",114,0.713,0.544,0.797,0.761,0.35,-16.0,0.783,0.199,8,0,1,5,275,Spanish,uplifting,showering,snowy_day,"uplifting,showering,snowy_day,funk"
MUSIC_02754,The Day,Billie Eilish,Reggae,1948,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",138,0.853,0.646,0.16,0.616,0.95,-9.6,0.372,0.86,68,6,1,3,248,French,melancholic,party,stormy_night,"melancholic,party,stormy_night,reggae"
MUSIC_02755,Beyond Moment,Harry Styles,Blues,1953,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",107,0.984,0.741,0.238,0.629,0.692,-4.1,0.065,0.391,42,9,0,7,282,Korean,melancholic,meditation,rainy_day,"melancholic,meditation,rainy_day,blues"
MUSIC_02756,In Moment,Adele,Electronic,2006,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",76,0.35,0.968,0.194,0.089,0.367,-9.9,0.365,0.192,72,4,1,7,183,Spanish,intense,cleaning,foggy_morning,"intense,cleaning,foggy_morning,electronic"
MUSIC_02757,Thunder Beat,OneRepublic,Rock,1993,Thunder Beat - Album,"Through the journey of life, we find our way, in every moment, in every day",119,0.149,0.304,0.897,0.181,0.612,-14.6,0.471,0.3,17,0,0,6,218,Japanese,energetic,workout,snowy_day,"energetic,workout,snowy_day,rock"
MUSIC_02758,Beyond Day,Bad Bunny,Reggae,2023,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",109,0.171,0.691,0.8,0.884,0.841,-12.8,0.898,0.628,82,5,1,3,240,French,euphoric,party,stormy_night,"euphoric,party,stormy_night,reggae"
MUSIC_02759,The Dream,Dua Lipa,Soul,1989,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",146,0.984,0.454,0.423,0.337,0.642,-3.7,0.071,0.802,47,11,1,4,226,Korean,melancholic,relaxing,sunny_day,"melancholic,relaxing,sunny_day,soul"
MUSIC_02760,The Moment,SZA,K-Pop,1975,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",170,0.109,0.161,0.439,0.805,0.431,-4.1,0.825,0.035,97,0,1,4,324,English,melancholic,gaming,stormy_night,"melancholic,gaming,stormy_night,k-pop"
MUSIC_02761,Through Night,Bad Bunny,Punk,2005,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",89,0.713,0.112,0.171,0.596,0.202,-18.7,0.666,0.049,70,3,0,3,199,English,mysterious,walking,stormy_night,"mysterious,walking,stormy_night,punk"
MUSIC_02762,In Moment,OneRepublic,Latin,1975,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",80,0.817,0.269,0.633,0.936,0.713,-8.1,0.482,0.387,21,0,0,3,230,Spanish,calm,study,snowy_day,"calm,study,snowy_day,latin"
MUSIC_02763,The Day,Dua Lipa,Punk,2010,The Day - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",114,0.291,0.125,0.426,0.526,0.353,-7.0,0.47,0.025,82,2,0,3,190,French,romantic,cleaning,foggy_morning,"romantic,cleaning,foggy_morning,punk"
MUSIC_02764,In Moment,SZA,Blues,1998,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",93,0.378,0.265,0.441,0.894,0.091,-0.5,0.715,0.995,63,11,1,3,330,Japanese,aggressive,workout,rainy_day,"aggressive,workout,rainy_day,blues"
MUSIC_02765,Beyond Night,Drake,Country,1973,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",99,0.839,0.728,0.337,0.901,0.528,-11.4,0.988,0.216,28,3,1,7,186,English,uplifting,meditation,rainy_day,"uplifting,meditation,rainy_day,country"
MUSIC_02766,Through Day,Maroon 5,World,1981,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",148,0.104,0.819,0.127,0.207,0.72,-1.7,0.116,0.764,12,10,1,4,192,English,dreamy,cleaning,foggy_morning,"dreamy,cleaning,foggy_morning,world"
MUSIC_02767,In Moment,Imagine Dragons,Country,1975,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",103,0.172,0.367,0.057,0.811,0.869,-1.9,0.132,0.94,34,11,1,3,216,French,playful,walking,sunny_day,"playful,walking,sunny_day,country"
MUSIC_02768,Through Day,OneRepublic,Latin,1974,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",138,0.36,0.908,0.619,0.569,0.272,-6.5,0.373,0.505,82,5,0,5,122,Spanish,contemplative,relaxing,sunny_day,"contemplative,relaxing,sunny_day,latin"
MUSIC_02769,Beyond Moment,Coldplay,Soul,1963,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",158,0.274,0.568,0.405,0.645,0.153,-0.0,0.539,0.478,14,1,1,5,181,Spanish,playful,walking,stormy_night,"playful,walking,stormy_night,soul"
MUSIC_02770,The Dream,Imagine Dragons,Pop,2000,The Dream - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",144,0.317,0.79,0.285,0.87,0.569,-13.7,0.4,0.831,70,7,0,4,256,Spanish,romantic,meditation,rainy_day,"romantic,meditation,rainy_day,pop"
MUSIC_02771,Through Dream,Maroon 5,Blues,1989,Through Dream - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",169,0.646,0.543,0.823,0.328,0.886,-18.4,0.069,0.944,93,1,0,7,215,Japanese,romantic,gaming,stormy_night,"romantic,gaming,stormy_night,blues"
MUSIC_02772,Through Moment,Ed Sheeran,Reggae,1944,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",160,0.887,0.168,0.071,0.758,0.826,-6.5,0.271,0.733,11,6,1,4,256,English,intense,reading,foggy_morning,"intense,reading,foggy_morning,reggae"
MUSIC_02773,Beyond Dream,The Weeknd,Metal,1971,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",167,0.554,0.869,0.43,0.103,0.341,-2.8,0.136,0.049,3,1,1,5,262,Korean,euphoric,cooking,stormy_night,"euphoric,cooking,stormy_night,metal"
MUSIC_02774,In Moment,Imagine Dragons,R&B,2010,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",140,0.227,0.228,0.616,0.163,0.955,-2.8,0.993,0.824,16,9,1,5,128,Korean,euphoric,party,snowy_day,"euphoric,party,snowy_day,r&b"
MUSIC_02775,Tears Tonight,The Weeknd,Country,2018,Tears Tonight - Album,"Tears falling like rain, memories remain, walking through the pain alone again",135,0.703,0.886,0.455,0.791,0.463,-17.0,0.41,0.64,67,10,1,6,243,French,sad,gaming,stormy_night,"sad,gaming,stormy_night,country"
MUSIC_02776,Lonely Heart,Taylor Swift,Folk,1984,Lonely Heart - Album,"Tears falling like rain, memories remain, walking through the pain alone again",174,0.63,0.741,0.723,0.625,0.167,-11.1,0.618,0.696,19,6,1,4,130,Spanish,sad,walking,snowy_day,"sad,walking,snowy_day,folk"
MUSIC_02777,Beyond Dream,Maroon 5,Electronic,2013,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",151,0.021,0.769,0.364,0.312,0.627,-19.2,0.972,0.768,99,7,0,5,254,Spanish,dramatic,cleaning,foggy_morning,"dramatic,cleaning,foggy_morning,electronic"
MUSIC_02778,The Day,Taylor Swift,Ambient,1953,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",97,0.532,0.066,0.138,0.688,0.559,-13.7,0.264,0.274,47,0,1,7,193,Spanish,intense,cleaning,stormy_night,"intense,cleaning,stormy_night,ambient"
MUSIC_02779,Beyond Day,OneRepublic,Gospel,1962,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",170,0.813,0.064,0.793,0.893,0.348,-5.2,0.701,0.949,87,5,0,5,126,Korean,intense,study,snowy_day,"intense,study,snowy_day,gospel"
MUSIC_02780,Lonely Soul,Olivia Rodrigo,Ambient,1948,Lonely Soul - Album,"Tears falling like rain, memories remain, walking through the pain alone again",113,0.803,0.424,0.56,0.168,0.003,-7.7,0.019,0.169,62,9,1,6,229,French,sad,working,rainy_day,"sad,working,rainy_day,ambient"
MUSIC_02781,In Moment,Dua Lipa,Gospel,1980,In Moment - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",169,0.835,0.491,0.192,0.343,0.333,-13.4,0.546,0.265,65,5,0,7,264,French,romantic,gaming,sunny_day,"romantic,gaming,sunny_day,gospel"
MUSIC_02782,In Dream,Drake,Blues,2006,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",169,0.426,0.694,0.156,0.299,0.354,-17.0,0.51,0.267,93,10,1,7,120,Korean,uplifting,sleeping,foggy_morning,"uplifting,sleeping,foggy_morning,blues"
MUSIC_02783,Through Night,Bruno Mars,Punk,1976,Through Night - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",61,0.271,0.695,0.72,0.866,0.076,-2.2,0.235,0.498,8,2,0,5,315,English,romantic,meditation,foggy_morning,"romantic,meditation,foggy_morning,punk"
MUSIC_02784,Smile Moments,Kendrick Lamar,Country,1941,Smile Moments - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",139,0.074,0.865,0.966,0.237,0.951,-1.1,0.312,0.563,4,2,1,4,218,English,happy,showering,snowy_day,"happy,showering,snowy_day,country"
MUSIC_02785,Smile Days,Harry Styles,Funk,2015,Smile Days - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",97,0.82,0.539,0.14,0.958,0.884,-1.7,0.295,0.339,50,4,0,3,276,Spanish,happy,workout,sunny_day,"happy,workout,sunny_day,funk"
MUSIC_02786,Beyond Moment,Kendrick Lamar,Pop,1970,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",72,0.83,0.165,0.207,0.722,0.613,-1.9,0.095,0.531,54,11,0,4,197,French,aggressive,gaming,sunny_day,"aggressive,gaming,sunny_day,pop"
MUSIC_02787,Through Moment,Dua Lipa,Hip-Hop,2019,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",109,0.43,0.222,0.969,0.051,0.363,-1.3,0.127,0.665,45,10,1,5,282,Spanish,calm,cleaning,sunny_day,"calm,cleaning,sunny_day,hip-hop"
MUSIC_02788,The Moment,The Weeknd,Rock,2006,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",171,0.6,0.805,0.604,0.737,0.215,-8.3,0.061,0.826,55,0,0,5,289,Spanish,aggressive,reading,stormy_night,"aggressive,reading,stormy_night,rock"
MUSIC_02789,The Night,Dua Lipa,Gospel,2004,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",122,0.502,0.085,0.681,0.415,0.934,-14.0,0.083,0.404,38,9,0,6,244,English,uplifting,walking,stormy_night,"uplifting,walking,stormy_night,gospel"
